RMDP0.2
53.576194422583995
60.88617471309806
31.880095624793846
76.91533556391006
8.450107792642257
1.575163284414989
65.7297365012197
73.06319865738594
16.906483647648844
122.69304756186345
56.01499675030366
82.66341229084819
44.43052510108118
13.099326074748298
26.57095942976593
34.351610500356216
17.635592695168224
33.46069980950598
68.46969754440552
15.685052419048734
105.78035007727291
60.16917820595846
50.01249688995431
33.275148141229714
130.53315939423544
2.2265786881773852
23.706714268209627
69.25315367813009
99.30484101774094
51.848295180855736
88.67032834355508
30.118525846596118
42.09555451111776
64.68698003727907
86.97863750807831
22.469124090606407
25.355366676360447
94.09737575454469
110.08981581858022
34.381139798137575
17.811507890771015
31.313682433743782
87.6111929952508
67.73705146089257
104.485698826356
43.07097298311119
41.96816548812927
58.23185041897444
9.839104067632352
64.61732332711118
82.16364829566388
17.148289591617825
7.498709620486894
7.2643193092887595
52.974056153675924
48.409413810160494
77.46626202118993
7.906089301096464
40.78092402111229
87.62974692409644
70.41564838876052
27.562961988227467
77.59097786145396
42.4889458678979
55.02037404768965
21.50544725015149
12.974444684961902
14.095866338055133
83.17091433215315
92.06108635272682
48.303925240310555
73.53064485124759
28.096720336863132
105.87977462005459
71.49264231899926
64.26449145815478
144.11109565729362
48.97687095954799
41.93657385794609
20.706844225359735
34.42801201009231
76.27722234692413
72.54577414337312
16.31986461809647
38.433407091704545
50.118669472464674
50.40047037194978
26.6973210867665
29.916226199458357
46.90544151397614
23.5872246030803
9.70503489473167
66.27796052480632
64.97888963771392
34.52102019380433
125.03780535155948
25.555859235605247
48.00629114285783
84.18327888940507
88.53387422793406
76.88776149676512
53.746793632720724
77.49433685933674
60.891575512533535
53.288350996748704
52.203453009150465
24.459664037118593
2.913180117873597
62.21430119851473
64.31257911145609
68.5528978889952
90.18220324227526
105.0878246206744
28.13243840895422
87.88515522992859
46.67883852339761
33.575259126956595
44.659607745082255
12.363078105007753
11.321715369529814
63.18787235606489
67.07684983323072
71.18262117852998
24.685236078421717
26.779080489708612
80.07953217405037
18.871747254631327
35.48432232958581
18.389057231191497
46.193422000802
21.528130271813936
7.959056095982977
93.99478895460611
65.42366845634865
64.43602220556076
9.566170244015032
79.8746895104072
52.02875068466772
110.30457029203728
25.87711128497217
97.05671207402796
15.442345370665066
117.5784760723155
114.21262551628358
45.24401996769942
88.49124750393459
39.81783485727458
92.68479001772087
42.48494902448925
49.21822676071937
70.4718934351541
27.102404467167542
47.87564921960995
87.60465767531262
44.773085394728696
40.00138964969518
42.08953839950087
115.56202396558356
42.80833904833467
64.91005567929689
68.29854785489495
3.5782550018595574
8.468063904092242
