NMDP
0.0
129.1812722889796
95.3834127545703
131.16295455111162
132.2690863692757
123.93549764251435
0.0
111.53814002961134
126.02552548995685
116.32519023290048
124.37322917650127
95.3834127545703
63.7325
122.06526774574657
0.0
131.86514510148965
115.50393623838312
95.3834127545703
129.4875300104902
129.08437045927528
83.04673125
125.53932451602998
132.0300960767833
111.76122376294772
0.0
122.754976334013
20.0
130.93041589199058
121.47226374994794
128.91002189063457
83.04673125
63.7325
131.63007630557235
132.2163811494622
131.06648551925335
130.87325840016965
51.45
126.72467983781601
120.6420916198331
0.0
0.0
122.67322917650127
130.7515925637646
105.3834127545703
0.0
63.7325
131.67402968786115
122.94997635791715
0.0
131.74509821268973
0.0
109.57590084138475
20.0
129.63757874198558
126.31797585374649
109.13992773290049
128.19496911386148
123.83908237435207
123.63549764251435
102.45107382890625
83.04673125
116.0716470467166
0.0
123.71465808002215
120.79869349483309
51.45
123.00997633401299
89.21533835790048
63.7325
123.63549764251435
121.90292548169899
102.45107382890625
20.0
125.22781580926488
0.0
124.2770560500169
121.7585371015794
125.08118088726478
131.05384770796883
122.54519194605906
63.7325
119.38715024506956
120.79869349483309
109.02090084138476
0.0
132.14136448270858
0.0
74.172625
129.2094244237702
131.61627271470422
130.372427365537
0.0
0.0
120.6420916198331
0.0
20.0
126.13169348390052
118.24183634560814
109.32090084138476
125.50574969684364
122.20493850185812
127.61209046281601
120.6420916198331
129.175654070737
51.45
131.16245294013981
20.0
0.0
128.17803232959741
90.58972156249999
130.80193714146236
125.69047040132438
131.96822976848384
130.94425791100534
128.67893350548053
74.172625
20.0
98.77584161983309
105.0834127545703
130.9141526840234
130.68108604107695
126.3266470467166
20.0
130.69028195406236
128.4702768933936
126.6122527121411
0.0
0.0
51.45
95.00126332812499
127.26481201814586
127.42626439339361
97.00126332812499
0.0
116.73187291139786
121.55302967016782
0.0
0.0
20.0
125.62663349526187
129.35366987734193
0.0
132.49823182980185
0.0
83.04673125
127.43988424141568
0.0
83.04673125
0.0
0.0
124.91763264621275
109.79265084138476
118.74330010421541
118.58669822921541
0.0
63.7325
37.0
117.27345478702058
125.34936126563456
0.0
20.0
0.0
109.79265084138476
131.16974591025314
0.0
115.76760085790048
63.7325
131.83202114940158
0.0
37.0
130.648078208343
122.36173770007652
100.45107382890625
63.7325
74.172625
115.2574607292154
118.28098253779041
127.55791325175997
95.3834127545703
95.06306332201987
102.29482906668254
129.31664136695986
109.02090084138476
20.0
98.75107382890624
123.63549764251435
0.0
51.45
118.87641169796541
130.36284626292297
131.32236836362767
130.05681517190533
97.00126332812499
100.75107382890624
131.25261677233166
128.84958433739354
131.65040439900145
0.0
0.0
0.0
0.0
121.47226374994794
113.32375321517705
0.0
