RSMDP0.9
101.9999895027916
119.9999895027916
125.14498950279162
106.69998950279162
119.9999895027916
121.9999895027916
101.9999895027916
121.9999895027916
105.78198950279162
106.69998950279162
105.78198950279162
119.9999895027916
106.69998950279162
102.20174009654164
119.9999895027916
86.69998950279165
99.64073950279163
121.9999895027916
119.9999895027916
119.9999895027916
119.9999895027916
119.9999895027916
119.9999895027916
111.9999895027916
114.09073950279162
121.9999895027916
121.9999895027916
93.69498950279163
119.9999895027916
121.9999895027916
105.19998950279162
119.9999895027916
121.9999895027916
119.9999895027916
119.9999895027916
115.19998950279162
121.9999895027916
121.9999895027916
121.9999895027916
106.69998950279162
106.69998950279162
101.9999895027916
106.69998950279162
73.69498950279163
106.69998950279162
110.69498950279163
119.9999895027916
105.19998950279162
116.97712700279163
119.9999895027916
119.9999895027916
119.9999895027916
121.9999895027916
121.9999895027916
119.9999895027916
119.9999895027916
119.9999895027916
119.9999895027916
106.69998950279162
121.9999895027916
106.69998950279162
121.9999895027916
119.9999895027916
106.69998950279162
99.64073950279163
119.9999895027916
119.9999895027916
93.69498950279163
106.69998950279162
119.9999895027916
126.07599185258462
101.9999895027916
119.9999895027916
119.9999895027916
119.9999895027916
95.19998950279162
119.9999895027916
121.9999895027916
116.05593950279163
114.09073950279162
86.69998950279165
121.9999895027916
104.69462700279163
119.9999895027916
119.9999895027916
121.9999895027916
101.60593950279161
119.9999895027916
119.9999895027916
115.19998950279162
100.91998950279162
115.19998950279162
116.97712700279163
115.19998950279162
123.69998950279162
119.9999895027916
119.9999895027916
106.69998950279162
119.9999895027916
99.41998950279162
119.9999895027916
119.9999895027916
73.69498950279163
119.9999895027916
116.97712700279163
106.69998950279162
119.9999895027916
110.69498950279163
127.41725200279163
113.56565955716664
119.9999895027916
121.9999895027916
119.9999895027916
119.9999895027916
119.9999895027916
101.9999895027916
119.9999895027916
119.9999895027916
119.9999895027916
119.9999895027916
123.28857406997912
123.69998950279162
106.69998950279162
105.19998950279162
119.9999895027916
101.9999895027916
119.9999895027916
121.9999895027916
93.69498950279163
101.9999895027916
